start_date,date_column,hour_column,avg_value_hourly
2023-04-24 02:00:00+00:00,2023-04-24,2,37824.0
2023-04-24 03:00:00+00:00,2023-04-24,3,39830.0
2023-04-24 04:00:00+00:00,2023-04-24,4,43923.25
2023-04-24 05:00:00+00:00,2023-04-24,5,47919.25
2023-04-24 06:00:00+00:00,2023-04-24,6,50808.0
2023-04-24 07:00:00+00:00,2023-04-24,7,52113.75
2023-04-24 08:00:00+00:00,2023-04-24,8,52326.25
2023-04-24 09:00:00+00:00,2023-04-24,9,52707.25
2023-04-24 10:00:00+00:00,2023-04-24,10,53564.5
2023-04-24 11:00:00+00:00,2023-04-24,11,52608.5
2023-04-24 12:00:00+00:00,2023-04-24,12,51052.75
2023-04-24 13:00:00+00:00,2023-04-24,13,48953.25
2023-04-24 14:00:00+00:00,2023-04-24,14,47282.0
2023-04-24 15:00:00+00:00,2023-04-24,15,46374.5
2023-04-24 16:00:00+00:00,2023-04-24,16,47562.0
2023-04-24 17:00:00+00:00,2023-04-24,17,49611.75
2023-04-24 18:00:00+00:00,2023-04-24,18,49164.75
2023-04-24 19:00:00+00:00,2023-04-24,19,48403.25
2023-04-24 20:00:00+00:00,2023-04-24,20,48207.25
2023-04-24 21:00:00+00:00,2023-04-24,21,48810.0
2023-04-24 22:00:00+00:00,2023-04-24,22,46322.25
2023-04-24 23:00:00+00:00,2023-04-24,23,44103.5
2023-04-25 00:00:00+00:00,2023-04-25,0,43161.5
2023-04-25 01:00:00+00:00,2023-04-25,1,41052.25
2023-04-25 02:00:00+00:00,2023-04-25,2,40216.75
2023-04-25 03:00:00+00:00,2023-04-25,3,41865.25
2023-04-25 04:00:00+00:00,2023-04-25,4,45762.75
2023-04-25 05:00:00+00:00,2023-04-25,5,49887.25
2023-04-25 06:00:00+00:00,2023-04-25,6,52700.0
2023-04-25 07:00:00+00:00,2023-04-25,7,53788.75
2023-04-25 08:00:00+00:00,2023-04-25,8,53555.5
2023-04-25 09:00:00+00:00,2023-04-25,9,53554.5
2023-04-25 10:00:00+00:00,2023-04-25,10,54198.5
2023-04-25 11:00:00+00:00,2023-04-25,11,53270.5
2023-04-25 12:00:00+00:00,2023-04-25,12,51381.25
2023-04-25 13:00:00+00:00,2023-04-25,13,50037.25
2023-04-25 14:00:00+00:00,2023-04-25,14,48115.0
2023-04-25 15:00:00+00:00,2023-04-25,15,47200.25
2023-04-25 16:00:00+00:00,2023-04-25,16,48565.5
2023-04-25 17:00:00+00:00,2023-04-25,17,50726.5
2023-04-25 18:00:00+00:00,2023-04-25,18,50172.0
2023-04-25 19:00:00+00:00,2023-04-25,19,49557.25
2023-04-25 20:00:00+00:00,2023-04-25,20,49330.0
2023-04-25 21:00:00+00:00,2023-04-25,21,49725.75
2023-04-25 22:00:00+00:00,2023-04-25,22,47473.25
2023-04-25 23:00:00+00:00,2023-04-25,23,45064.0
2023-04-26 00:00:00+00:00,2023-04-26,0,44209.0
2023-04-26 01:00:00+00:00,2023-04-26,1,42094.5
2023-04-26 02:00:00+00:00,2023-04-26,2,41285.5
2023-04-26 03:00:00+00:00,2023-04-26,3,43086.5
2023-04-26 04:00:00+00:00,2023-04-26,4,46814.5
2023-04-26 05:00:00+00:00,2023-04-26,5,50345.5
2023-04-26 06:00:00+00:00,2023-04-26,6,53409.0
2023-04-26 07:00:00+00:00,2023-04-26,7,54046.75
2023-04-26 08:00:00+00:00,2023-04-26,8,53772.0
2023-04-26 09:00:00+00:00,2023-04-26,9,53607.25
2023-04-26 10:00:00+00:00,2023-04-26,10,54218.25
2023-04-26 11:00:00+00:00,2023-04-26,11,52906.5
2023-04-26 12:00:00+00:00,2023-04-26,12,50853.25
2023-04-26 13:00:00+00:00,2023-04-26,13,48918.0
2023-04-26 14:00:00+00:00,2023-04-26,14,47393.0
2023-04-26 15:00:00+00:00,2023-04-26,15,46629.5
2023-04-26 16:00:00+00:00,2023-04-26,16,47812.75
2023-04-26 17:00:00+00:00,2023-04-26,17,49760.75
2023-04-26 18:00:00+00:00,2023-04-26,18,48931.5
2023-04-26 19:00:00+00:00,2023-04-26,19,48045.25
2023-04-26 20:00:00+00:00,2023-04-26,20,47742.25
2023-04-26 21:00:00+00:00,2023-04-26,21,48128.75
2023-04-26 22:00:00+00:00,2023-04-26,22,45677.75
2023-04-26 23:00:00+00:00,2023-04-26,23,43435.0
2023-04-27 00:00:00+00:00,2023-04-27,0,42504.5
2023-04-27 01:00:00+00:00,2023-04-27,1,40099.75
2023-04-27 02:00:00+00:00,2023-04-27,2,39091.25
2023-04-27 03:00:00+00:00,2023-04-27,3,40779.25
2023-04-27 04:00:00+00:00,2023-04-27,4,44538.75
2023-04-27 05:00:00+00:00,2023-04-27,5,48051.0
2023-04-27 06:00:00+00:00,2023-04-27,6,50467.75
2023-04-27 07:00:00+00:00,2023-04-27,7,50808.0
2023-04-27 08:00:00+00:00,2023-04-27,8,50515.0
2023-04-27 09:00:00+00:00,2023-04-27,9,50710.5
2023-04-27 10:00:00+00:00,2023-04-27,10,51300.75
2023-04-27 11:00:00+00:00,2023-04-27,11,50374.0
2023-04-27 12:00:00+00:00,2023-04-27,12,48757.25
2023-04-27 13:00:00+00:00,2023-04-27,13,47363.5
2023-04-27 14:00:00+00:00,2023-04-27,14,45776.25
2023-04-27 15:00:00+00:00,2023-04-27,15,45048.5
2023-04-27 16:00:00+00:00,2023-04-27,16,46301.5
2023-04-27 17:00:00+00:00,2023-04-27,17,47961.75
2023-04-27 18:00:00+00:00,2023-04-27,18,47159.0
2023-04-27 19:00:00+00:00,2023-04-27,19,46088.25
2023-04-27 20:00:00+00:00,2023-04-27,20,45517.25
2023-04-27 21:00:00+00:00,2023-04-27,21,46179.75
2023-04-27 22:00:00+00:00,2023-04-27,22,43555.0
2023-04-27 23:00:00+00:00,2023-04-27,23,40989.75
2023-04-28 00:00:00+00:00,2023-04-28,0,39916.25
2023-04-28 01:00:00+00:00,2023-04-28,1,37539.0
2023-04-28 02:00:00+00:00,2023-04-28,2,36379.0
2023-04-28 03:00:00+00:00,2023-04-28,3,37631.5
2023-04-28 04:00:00+00:00,2023-04-28,4,40701.5
2023-04-28 05:00:00+00:00,2023-04-28,5,44014.25
2023-04-28 06:00:00+00:00,2023-04-28,6,46696.25
2023-04-28 07:00:00+00:00,2023-04-28,7,48122.0
2023-04-28 08:00:00+00:00,2023-04-28,8,48600.75
2023-04-28 09:00:00+00:00,2023-04-28,9,48873.5
2023-04-28 10:00:00+00:00,2023-04-28,10,49825.75
2023-04-28 11:00:00+00:00,2023-04-28,11,48614.25
2023-04-28 12:00:00+00:00,2023-04-28,12,46644.0
2023-04-28 13:00:00+00:00,2023-04-28,13,45011.5
2023-04-28 14:00:00+00:00,2023-04-28,14,43563.0
2023-04-28 15:00:00+00:00,2023-04-28,15,43329.0
2023-04-28 16:00:00+00:00,2023-04-28,16,44507.25
2023-04-28 17:00:00+00:00,2023-04-28,17,45251.75
2023-04-28 18:00:00+00:00,2023-04-28,18,44265.75
2023-04-28 19:00:00+00:00,2023-04-28,19,43784.75
2023-04-28 20:00:00+00:00,2023-04-28,20,43861.0
2023-04-28 21:00:00+00:00,2023-04-28,21,44567.0
2023-04-28 22:00:00+00:00,2023-04-28,22,42472.5
2023-04-28 23:00:00+00:00,2023-04-28,23,39945.75
2023-04-29 00:00:00+00:00,2023-04-29,0,38571.0
2023-04-29 01:00:00+00:00,2023-04-29,1,36123.25
2023-04-29 02:00:00+00:00,2023-04-29,2,34736.75
2023-04-29 03:00:00+00:00,2023-04-29,3,34796.75
2023-04-29 04:00:00+00:00,2023-04-29,4,35664.25
2023-04-29 05:00:00+00:00,2023-04-29,5,36896.75
2023-04-29 06:00:00+00:00,2023-04-29,6,39238.0
2023-04-29 07:00:00+00:00,2023-04-29,7,41793.75
2023-04-29 08:00:00+00:00,2023-04-29,8,43030.5
2023-04-29 09:00:00+00:00,2023-04-29,9,44273.5
2023-04-29 10:00:00+00:00,2023-04-29,10,46102.75
2023-04-29 11:00:00+00:00,2023-04-29,11,45017.0
2023-04-29 12:00:00+00:00,2023-04-29,12,42630.0
2023-04-29 13:00:00+00:00,2023-04-29,13,40860.5
2023-04-29 14:00:00+00:00,2023-04-29,14,39525.5
2023-04-29 15:00:00+00:00,2023-04-29,15,38821.0
2023-04-29 16:00:00+00:00,2023-04-29,16,39942.0
2023-04-29 17:00:00+00:00,2023-04-29,17,41139.5
2023-04-29 18:00:00+00:00,2023-04-29,18,41154.75
2023-04-29 19:00:00+00:00,2023-04-29,19,41446.25
2023-04-29 20:00:00+00:00,2023-04-29,20,42075.25
2023-04-29 21:00:00+00:00,2023-04-29,21,43133.0
2023-04-29 22:00:00+00:00,2023-04-29,22,41031.5
2023-04-29 23:00:00+00:00,2023-04-29,23,38931.0
2023-04-30 00:00:00+00:00,2023-04-30,0,37622.5
2023-04-30 01:00:00+00:00,2023-04-30,1,35090.25
2023-04-30 02:00:00+00:00,2023-04-30,2,33496.75
2023-04-30 03:00:00+00:00,2023-04-30,3,33384.75
2023-04-30 04:00:00+00:00,2023-04-30,4,33980.0
2023-04-30 05:00:00+00:00,2023-04-30,5,34389.5
2023-04-30 06:00:00+00:00,2023-04-30,6,36219.25
2023-04-30 07:00:00+00:00,2023-04-30,7,38366.75
2023-04-30 08:00:00+00:00,2023-04-30,8,39620.25
2023-04-30 09:00:00+00:00,2023-04-30,9,40621.5
2023-04-30 10:00:00+00:00,2023-04-30,10,42808.75
2023-04-30 11:00:00+00:00,2023-04-30,11,41870.75
2023-04-30 12:00:00+00:00,2023-04-30,12,39252.5
2023-04-30 13:00:00+00:00,2023-04-30,13,37657.5
2023-04-30 14:00:00+00:00,2023-04-30,14,36941.25
2023-04-30 15:00:00+00:00,2023-04-30,15,37178.5
2023-04-30 16:00:00+00:00,2023-04-30,16,38338.25
2023-04-30 17:00:00+00:00,2023-04-30,17,39842.5
2023-04-30 18:00:00+00:00,2023-04-30,18,40229.0
2023-04-30 19:00:00+00:00,2023-04-30,19,40390.0
2023-04-30 20:00:00+00:00,2023-04-30,20,40874.5
2023-04-30 21:00:00+00:00,2023-04-30,21,41804.25
2023-04-30 22:00:00+00:00,2023-04-30,22,39784.5
2023-04-30 23:00:00+00:00,2023-04-30,23,37363.0
2023-05-01 00:00:00+00:00,2023-05-01,0,35937.5
2023-05-01 01:00:00+00:00,2023-05-01,1,33742.5
2023-05-01 02:00:00+00:00,2023-05-01,2,32342.5
2023-05-01 03:00:00+00:00,2023-05-01,3,32344.0
2023-05-01 04:00:00+00:00,2023-05-01,4,32705.5
2023-05-01 05:00:00+00:00,2023-05-01,5,33147.5
2023-05-01 06:00:00+00:00,2023-05-01,6,35267.75
2023-05-01 07:00:00+00:00,2023-05-01,7,37701.5
2023-05-01 08:00:00+00:00,2023-05-01,8,39585.75
2023-05-01 09:00:00+00:00,2023-05-01,9,40710.0
2023-05-01 10:00:00+00:00,2023-05-01,10,42953.5
2023-05-01 11:00:00+00:00,2023-05-01,11,41846.0
2023-05-01 12:00:00+00:00,2023-05-01,12,39723.5
2023-05-01 13:00:00+00:00,2023-05-01,13,38405.25
2023-05-01 14:00:00+00:00,2023-05-01,14,37207.75
2023-05-01 15:00:00+00:00,2023-05-01,15,36903.5
2023-05-01 16:00:00+00:00,2023-05-01,16,38542.75
2023-05-01 17:00:00+00:00,2023-05-01,17,40721.0
2023-05-01 18:00:00+00:00,2023-05-01,18,40485.0
2023-05-01 19:00:00+00:00,2023-05-01,19,40566.5
2023-05-01 20:00:00+00:00,2023-05-01,20,40955.25
2023-05-01 21:00:00+00:00,2023-05-01,21,41702.25
2023-05-01 22:00:00+00:00,2023-05-01,22,39637.75
2023-05-01 23:00:00+00:00,2023-05-01,23,37393.5
2023-05-02 00:00:00+00:00,2023-05-02,0,36695.0
2023-05-02 01:00:00+00:00,2023-05-02,1,34890.25
2023-05-02 02:00:00+00:00,2023-05-02,2,34422.5
2023-05-02 03:00:00+00:00,2023-05-02,3,36940.75
2023-05-02 04:00:00+00:00,2023-05-02,4,41443.25
2023-05-02 05:00:00+00:00,2023-05-02,5,45990.0
2023-05-02 06:00:00+00:00,2023-05-02,6,48790.75
2023-05-02 07:00:00+00:00,2023-05-02,7,50022.75
2023-05-02 08:00:00+00:00,2023-05-02,8,49556.25
2023-05-02 09:00:00+00:00,2023-05-02,9,50141.25
2023-05-02 10:00:00+00:00,2023-05-02,10,50944.5
2023-05-02 11:00:00+00:00,2023-05-02,11,50147.75
2023-05-02 12:00:00+00:00,2023-05-02,12,48498.75
2023-05-02 13:00:00+00:00,2023-05-02,13,46718.25
2023-05-02 14:00:00+00:00,2023-05-02,14,44971.75
2023-05-02 15:00:00+00:00,2023-05-02,15,43784.0
2023-05-02 16:00:00+00:00,2023-05-02,16,44409.0
2023-05-02 17:00:00+00:00,2023-05-02,17,45963.5
2023-05-02 18:00:00+00:00,2023-05-02,18,45033.0
2023-05-02 19:00:00+00:00,2023-05-02,19,44119.75
2023-05-02 20:00:00+00:00,2023-05-02,20,44028.25
2023-05-02 21:00:00+00:00,2023-05-02,21,44565.0
2023-05-02 22:00:00+00:00,2023-05-02,22,42137.5
2023-05-02 23:00:00+00:00,2023-05-02,23,39764.0
2023-05-03 00:00:00+00:00,2023-05-03,0,38855.5
2023-05-03 01:00:00+00:00,2023-05-03,1,37056.0
2023-05-03 02:00:00+00:00,2023-05-03,2,36437.5
2023-05-03 03:00:00+00:00,2023-05-03,3,38162.0
2023-05-03 04:00:00+00:00,2023-05-03,4,41617.75
2023-05-03 05:00:00+00:00,2023-05-03,5,45374.0
2023-05-03 06:00:00+00:00,2023-05-03,6,47900.25
2023-05-03 07:00:00+00:00,2023-05-03,7,49086.25
2023-05-03 08:00:00+00:00,2023-05-03,8,48778.0
2023-05-03 09:00:00+00:00,2023-05-03,9,48828.0
2023-05-03 10:00:00+00:00,2023-05-03,10,49647.25
2023-05-03 11:00:00+00:00,2023-05-03,11,48848.5
2023-05-03 12:00:00+00:00,2023-05-03,12,47204.5
2023-05-03 13:00:00+00:00,2023-05-03,13,45650.0
2023-05-03 14:00:00+00:00,2023-05-03,14,44152.5
2023-05-03 15:00:00+00:00,2023-05-03,15,43312.0
2023-05-03 16:00:00+00:00,2023-05-03,16,44319.25
2023-05-03 17:00:00+00:00,2023-05-03,17,45929.0
2023-05-03 18:00:00+00:00,2023-05-03,18,44655.25
2023-05-03 19:00:00+00:00,2023-05-03,19,43646.75
2023-05-03 20:00:00+00:00,2023-05-03,20,43772.0
2023-05-03 21:00:00+00:00,2023-05-03,21,44065.5
2023-05-03 22:00:00+00:00,2023-05-03,22,41747.75
2023-05-03 23:00:00+00:00,2023-05-03,23,39333.75
2023-05-04 00:00:00+00:00,2023-05-04,0,38203.0
2023-05-04 01:00:00+00:00,2023-05-04,1,36211.0
2023-05-04 02:00:00+00:00,2023-05-04,2,35230.5
2023-05-04 03:00:00+00:00,2023-05-04,3,36606.75
2023-05-04 04:00:00+00:00,2023-05-04,4,39803.25
2023-05-04 05:00:00+00:00,2023-05-04,5,43723.75
2023-05-04 06:00:00+00:00,2023-05-04,6,45921.75
2023-05-04 07:00:00+00:00,2023-05-04,7,47072.25
2023-05-04 08:00:00+00:00,2023-05-04,8,47282.75
2023-05-04 09:00:00+00:00,2023-05-04,9,47663.0
2023-05-04 10:00:00+00:00,2023-05-04,10,48592.25
2023-05-04 11:00:00+00:00,2023-05-04,11,47677.25
2023-05-04 12:00:00+00:00,2023-05-04,12,46315.25
2023-05-04 13:00:00+00:00,2023-05-04,13,45220.25
2023-05-04 14:00:00+00:00,2023-05-04,14,44046.75
2023-05-04 15:00:00+00:00,2023-05-04,15,43151.75
2023-05-04 16:00:00+00:00,2023-05-04,16,44078.75
2023-05-04 17:00:00+00:00,2023-05-04,17,45439.25
2023-05-04 18:00:00+00:00,2023-05-04,18,44108.75
2023-05-04 19:00:00+00:00,2023-05-04,19,43214.75
2023-05-04 20:00:00+00:00,2023-05-04,20,43377.5
2023-05-04 21:00:00+00:00,2023-05-04,21,43812.0
2023-05-04 22:00:00+00:00,2023-05-04,22,41447.75
2023-05-04 23:00:00+00:00,2023-05-04,23,39113.75
2023-05-05 00:00:00+00:00,2023-05-05,0,37903.5
2023-05-05 01:00:00+00:00,2023-05-05,1,35795.5
2023-05-05 02:00:00+00:00,2023-05-05,2,34927.25
2023-05-05 03:00:00+00:00,2023-05-05,3,36192.25
2023-05-05 04:00:00+00:00,2023-05-05,4,39086.25
2023-05-05 05:00:00+00:00,2023-05-05,5,42869.75
2023-05-05 06:00:00+00:00,2023-05-05,6,45321.5
2023-05-05 07:00:00+00:00,2023-05-05,7,46574.25
2023-05-05 08:00:00+00:00,2023-05-05,8,47094.25
2023-05-05 09:00:00+00:00,2023-05-05,9,47553.0
2023-05-05 10:00:00+00:00,2023-05-05,10,48784.75
2023-05-05 11:00:00+00:00,2023-05-05,11,48100.25
2023-05-05 12:00:00+00:00,2023-05-05,12,46275.5
2023-05-05 13:00:00+00:00,2023-05-05,13,45146.5
2023-05-05 14:00:00+00:00,2023-05-05,14,43419.75
2023-05-05 15:00:00+00:00,2023-05-05,15,42918.0
2023-05-05 16:00:00+00:00,2023-05-05,16,43474.75
2023-05-05 17:00:00+00:00,2023-05-05,17,43915.0
2023-05-05 18:00:00+00:00,2023-05-05,18,42817.0
2023-05-05 19:00:00+00:00,2023-05-05,19,42437.75
2023-05-05 20:00:00+00:00,2023-05-05,20,43167.25
2023-05-05 21:00:00+00:00,2023-05-05,21,43394.0
2023-05-05 22:00:00+00:00,2023-05-05,22,40952.5
2023-05-05 23:00:00+00:00,2023-05-05,23,38194.5
2023-05-06 00:00:00+00:00,2023-05-06,0,36714.5
2023-05-06 01:00:00+00:00,2023-05-06,1,34278.75
2023-05-06 02:00:00+00:00,2023-05-06,2,32937.0
2023-05-06 03:00:00+00:00,2023-05-06,3,32925.0
2023-05-06 04:00:00+00:00,2023-05-06,4,33622.0
2023-05-06 05:00:00+00:00,2023-05-06,5,34644.75
2023-05-06 06:00:00+00:00,2023-05-06,6,36910.25
2023-05-06 07:00:00+00:00,2023-05-06,7,39078.5
2023-05-06 08:00:00+00:00,2023-05-06,8,40730.5
2023-05-06 09:00:00+00:00,2023-05-06,9,41606.5
2023-05-06 10:00:00+00:00,2023-05-06,10,43309.5
2023-05-06 11:00:00+00:00,2023-05-06,11,42789.75
2023-05-06 12:00:00+00:00,2023-05-06,12,40977.5
2023-05-06 13:00:00+00:00,2023-05-06,13,40135.0
2023-05-06 14:00:00+00:00,2023-05-06,14,38940.0
2023-05-06 15:00:00+00:00,2023-05-06,15,38400.0
2023-05-06 16:00:00+00:00,2023-05-06,16,38929.25
2023-05-06 17:00:00+00:00,2023-05-06,17,39887.0
2023-05-06 18:00:00+00:00,2023-05-06,18,38883.25
2023-05-06 19:00:00+00:00,2023-05-06,19,38527.5
2023-05-06 20:00:00+00:00,2023-05-06,20,39519.25
2023-05-06 21:00:00+00:00,2023-05-06,21,40396.75
2023-05-06 22:00:00+00:00,2023-05-06,22,38392.5
2023-05-06 23:00:00+00:00,2023-05-06,23,35976.5
2023-05-07 00:00:00+00:00,2023-05-07,0,35034.75
2023-05-07 01:00:00+00:00,2023-05-07,1,32665.75
2023-05-07 02:00:00+00:00,2023-05-07,2,31124.5
2023-05-07 03:00:00+00:00,2023-05-07,3,30983.75
2023-05-07 04:00:00+00:00,2023-05-07,4,30981.75
2023-05-07 05:00:00+00:00,2023-05-07,5,31669.75
2023-05-07 06:00:00+00:00,2023-05-07,6,33734.75
2023-05-07 07:00:00+00:00,2023-05-07,7,36258.5
2023-05-07 08:00:00+00:00,2023-05-07,8,38393.75
2023-05-07 09:00:00+00:00,2023-05-07,9,40050.75
2023-05-07 10:00:00+00:00,2023-05-07,10,41924.0
2023-05-07 11:00:00+00:00,2023-05-07,11,41041.75
2023-05-07 12:00:00+00:00,2023-05-07,12,38694.75
2023-05-07 13:00:00+00:00,2023-05-07,13,37377.25
2023-05-07 14:00:00+00:00,2023-05-07,14,36253.5
2023-05-07 15:00:00+00:00,2023-05-07,15,35852.25
2023-05-07 16:00:00+00:00,2023-05-07,16,36703.25
2023-05-07 17:00:00+00:00,2023-05-07,17,37904.0
2023-05-07 18:00:00+00:00,2023-05-07,18,38043.0
2023-05-07 19:00:00+00:00,2023-05-07,19,38291.0
2023-05-07 20:00:00+00:00,2023-05-07,20,39140.0
2023-05-07 21:00:00+00:00,2023-05-07,21,40142.5
2023-05-07 22:00:00+00:00,2023-05-07,22,37994.0
2023-05-07 23:00:00+00:00,2023-05-07,23,35865.75
2023-05-08 00:00:00+00:00,2023-05-08,0,34522.75
2023-05-08 01:00:00+00:00,2023-05-08,1,32399.0
2023-05-08 02:00:00+00:00,2023-05-08,2,31169.25
2023-05-08 03:00:00+00:00,2023-05-08,3,31244.0
2023-05-08 04:00:00+00:00,2023-05-08,4,31772.75
2023-05-08 05:00:00+00:00,2023-05-08,5,32531.25
2023-05-08 06:00:00+00:00,2023-05-08,6,34487.5
2023-05-08 07:00:00+00:00,2023-05-08,7,37193.75
2023-05-08 08:00:00+00:00,2023-05-08,8,39263.75
2023-05-08 09:00:00+00:00,2023-05-08,9,40977.0
2023-05-08 10:00:00+00:00,2023-05-08,10,43403.25
2023-05-08 11:00:00+00:00,2023-05-08,11,42222.75
2023-05-08 12:00:00+00:00,2023-05-08,12,40020.75
2023-05-08 13:00:00+00:00,2023-05-08,13,38412.0
2023-05-08 14:00:00+00:00,2023-05-08,14,37409.0
2023-05-08 15:00:00+00:00,2023-05-08,15,37991.5
2023-05-08 16:00:00+00:00,2023-05-08,16,39158.0
2023-05-08 17:00:00+00:00,2023-05-08,17,41116.0
2023-05-08 18:00:00+00:00,2023-05-08,18,40424.25
2023-05-08 19:00:00+00:00,2023-05-08,19,40064.75
2023-05-08 20:00:00+00:00,2023-05-08,20,40271.25
2023-05-08 21:00:00+00:00,2023-05-08,21,40523.0
2023-05-08 22:00:00+00:00,2023-05-08,22,38278.75
2023-05-08 23:00:00+00:00,2023-05-08,23,35992.25
2023-05-09 00:00:00+00:00,2023-05-09,0,34783.25
2023-05-09 01:00:00+00:00,2023-05-09,1,32795.75
2023-05-09 02:00:00+00:00,2023-05-09,2,32128.25
2023-05-09 03:00:00+00:00,2023-05-09,3,33873.0
2023-05-09 04:00:00+00:00,2023-05-09,4,37468.0
2023-05-09 05:00:00+00:00,2023-05-09,5,41892.25
2023-05-09 06:00:00+00:00,2023-05-09,6,45233.75
2023-05-09 07:00:00+00:00,2023-05-09,7,46611.75
2023-05-09 08:00:00+00:00,2023-05-09,8,47346.0
2023-05-09 09:00:00+00:00,2023-05-09,9,48490.75
2023-05-09 10:00:00+00:00,2023-05-09,10,49610.5
2023-05-09 11:00:00+00:00,2023-05-09,11,49218.25
2023-05-09 12:00:00+00:00,2023-05-09,12,47656.5
2023-05-09 13:00:00+00:00,2023-05-09,13,46371.0
2023-05-09 14:00:00+00:00,2023-05-09,14,44973.5
2023-05-09 15:00:00+00:00,2023-05-09,15,44085.0
2023-05-09 16:00:00+00:00,2023-05-09,16,45106.0
2023-05-09 17:00:00+00:00,2023-05-09,17,46675.25
2023-05-09 18:00:00+00:00,2023-05-09,18,44703.25
2023-05-09 19:00:00+00:00,2023-05-09,19,43227.25
2023-05-09 20:00:00+00:00,2023-05-09,20,43200.25
2023-05-09 21:00:00+00:00,2023-05-09,21,43299.75
2023-05-09 22:00:00+00:00,2023-05-09,22,40911.25
2023-05-09 23:00:00+00:00,2023-05-09,23,38694.0
2023-05-10 00:00:00+00:00,2023-05-10,0,37701.75
2023-05-10 01:00:00+00:00,2023-05-10,1,35986.75
2023-05-10 02:00:00+00:00,2023-05-10,2,34978.5
2023-05-10 03:00:00+00:00,2023-05-10,3,36321.25
2023-05-10 04:00:00+00:00,2023-05-10,4,39420.5
2023-05-10 05:00:00+00:00,2023-05-10,5,43318.25
2023-05-10 06:00:00+00:00,2023-05-10,6,46614.5
2023-05-10 07:00:00+00:00,2023-05-10,7,48023.75
2023-05-10 08:00:00+00:00,2023-05-10,8,48689.0
2023-05-10 09:00:00+00:00,2023-05-10,9,49178.25
2023-05-10 10:00:00+00:00,2023-05-10,10,50011.0
2023-05-10 11:00:00+00:00,2023-05-10,11,49234.75
2023-05-10 12:00:00+00:00,2023-05-10,12,47897.75
2023-05-10 13:00:00+00:00,2023-05-10,13,46335.0
2023-05-10 14:00:00+00:00,2023-05-10,14,44893.25
2023-05-10 15:00:00+00:00,2023-05-10,15,44086.0
2023-05-10 16:00:00+00:00,2023-05-10,16,45066.75
2023-05-10 17:00:00+00:00,2023-05-10,17,46785.0
2023-05-10 18:00:00+00:00,2023-05-10,18,45342.0
2023-05-10 19:00:00+00:00,2023-05-10,19,44196.75
2023-05-10 20:00:00+00:00,2023-05-10,20,44481.5
2023-05-10 21:00:00+00:00,2023-05-10,21,44769.5
2023-05-10 22:00:00+00:00,2023-05-10,22,42351.0
2023-05-10 23:00:00+00:00,2023-05-10,23,40104.25
2023-05-11 00:00:00+00:00,2023-05-11,0,39113.0
2023-05-11 01:00:00+00:00,2023-05-11,1,37104.5
2023-05-11 02:00:00+00:00,2023-05-11,2,36044.25
2023-05-11 03:00:00+00:00,2023-05-11,3,37479.0
2023-05-11 04:00:00+00:00,2023-05-11,4,41062.75
2023-05-11 05:00:00+00:00,2023-05-11,5,45666.0
2023-05-11 06:00:00+00:00,2023-05-11,6,48170.0
2023-05-11 07:00:00+00:00,2023-05-11,7,49030.75
2023-05-11 08:00:00+00:00,2023-05-11,8,49116.0
2023-05-11 09:00:00+00:00,2023-05-11,9,49538.75
2023-05-11 10:00:00+00:00,2023-05-11,10,50523.0
2023-05-11 11:00:00+00:00,2023-05-11,11,49582.75
2023-05-11 12:00:00+00:00,2023-05-11,12,47690.75
2023-05-11 13:00:00+00:00,2023-05-11,13,46159.75
2023-05-11 14:00:00+00:00,2023-05-11,14,44453.25
2023-05-11 15:00:00+00:00,2023-05-11,15,44126.75
2023-05-11 16:00:00+00:00,2023-05-11,16,45733.0
2023-05-11 17:00:00+00:00,2023-05-11,17,47290.75
2023-05-11 18:00:00+00:00,2023-05-11,18,45573.5
2023-05-11 19:00:00+00:00,2023-05-11,19,44510.75
2023-05-11 20:00:00+00:00,2023-05-11,20,44650.25
2023-05-11 21:00:00+00:00,2023-05-11,21,44928.5
2023-05-11 22:00:00+00:00,2023-05-11,22,42675.25
2023-05-11 23:00:00+00:00,2023-05-11,23,40153.0
2023-05-12 00:00:00+00:00,2023-05-12,0,39100.0
2023-05-12 01:00:00+00:00,2023-05-12,1,36948.75
2023-05-12 02:00:00+00:00,2023-05-12,2,36096.0
2023-05-12 03:00:00+00:00,2023-05-12,3,37595.5
2023-05-12 04:00:00+00:00,2023-05-12,4,41181.25
2023-05-12 05:00:00+00:00,2023-05-12,5,45498.5
2023-05-12 06:00:00+00:00,2023-05-12,6,48160.75
2023-05-12 07:00:00+00:00,2023-05-12,7,49011.75
2023-05-12 08:00:00+00:00,2023-05-12,8,49044.0
2023-05-12 09:00:00+00:00,2023-05-12,9,49328.5
2023-05-12 10:00:00+00:00,2023-05-12,10,50145.75
2023-05-12 11:00:00+00:00,2023-05-12,11,49243.75
2023-05-12 12:00:00+00:00,2023-05-12,12,47629.0
2023-05-12 13:00:00+00:00,2023-05-12,13,46594.0
2023-05-12 14:00:00+00:00,2023-05-12,14,44969.0
2023-05-12 15:00:00+00:00,2023-05-12,15,44624.5
2023-05-12 16:00:00+00:00,2023-05-12,16,45573.75
2023-05-12 17:00:00+00:00,2023-05-12,17,46572.25
2023-05-12 18:00:00+00:00,2023-05-12,18,45260.5
2023-05-12 19:00:00+00:00,2023-05-12,19,44135.25
